nation,worldCupYear,playerName,playerId,jerseyNumber,rating,position,attack,defense,isLegendary
CZE,2006,Ujfaluši,tomas-ujfalusi,21,80,CB/RB,10,80,false
CZE,2006,Rozehnal,david-rozehnal,22,77,CB,9,77,false
CZE,2006,Kinský,antonin-kinsky,23,72,GK,0,72,false
DEN,1986,T. Rasmussen,troels-rasmussen,1,74,GK,0,74,false
DEN,1986,Sivebæk,john-sivebaek,2,78,RB/RM,35,78,false
DEN,1986,Busk,soren-busk,3,77,CB,9,77,false
DEN,1986,M. Olsen,morten-olsen,4,83,CB,10,83,false
DEN,1986,I. Nielsen,ivan-nielsen,5,78,CB,9,78,false
DEN,1986,Lerby,soren-lerby,6,86,CM,39,39,false
DEN,1986,Mølby,jan-molby,7,82,CM,37,37,false
DEN,1986,J. Olsen,jesper-olsen,8,81,LM/LW,81,36,false
DEN,1986,Berggreen,klaus-berggreen,9,82,LM/RW,82,37,false
DEN,1986,Elkjær,preben-elkjaer,10,88,ST,88,11,true
DEN,1986,M. Laudrup,michael-laudrup,11,88,RW/CM,88,40,true
DEN,1986,Bertelsen,jens-jorn-bertelsen,12,74,CM/ST,74,33,false
DEN,1986,Frimann,per-frimann,13,74,CM/LW,74,33,false
DEN,1986,Simonsen,allan-simonsen,14,82,ST/LW,82,10,false
DEN,1986,Arnesen,frank-arnesen,15,85,RM/CM,38,38,false
DEN,1986,Qvist,ole-qvist,16,73,GK,0,73,false
DEN,1986,K. Nielsen,kent-nielsen,17,76,CB/LB,9,76,false
DEN,1986,F. Christensen,flemming-christensen,18,74,ST/LW,74,9,false
DEN,1986,J. Eriksen,john-eriksen,19,74,ST/RW,74,9,false
DEN,1986,Bartram,jan-bartram,20,73,CM/RM,33,33,false
DEN,1986,H. Andersen,henrik-andersen,21,74,CB/LB,9,74,false
DEN,1986,Høgh,lars-hogh,22,76,GK,0,76,false
DEN,1998,Schmeichel,peter-schmeichel,1,87,GK,0,87,true
DEN,1998,Schjønberg,michael-schjonberg,2,74,CB/LB,9,74,false
DEN,1998,Rieper,marc-rieper,3,80,CB,10,80,false
DEN,1998,Høgh,jes-hogh,4,78,CB,9,78,false
DEN,1998,Heintze,jan-heintze,5,78,LB/CB,9,78,false
DEN,1998,Helveg,thomas-helveg,6,81,RB/RM,36,81,false
DEN,1998,A. Nielsen,allan-nielsen,7,76,CM/RM,34,34,false
DEN,1998,Frandsen,per-frandsen,8,76,CM/LM,34,34,false
DEN,1998,Molnar,miklos-molnar,9,73,ST/LW,73,9,false
DEN,1998,M. Laudrup,michael-laudrup,10,88,CM/RW,88,40,true
DEN,1998,B. Laudrup,brian-laudrup,11,86,LW/ST,86,10,true
DEN,1998,Colding,soren-colding,12,71,RB/CB,9,71,false
DEN,1998,Laursen,jacob-laursen,13,74,CB/RB,9,74,false
DEN,1998,Wieghorst,morten-wieghorst,14,75,CM/RM,34,34,false
DEN,1998,Tøfting,stig-tofting,15,76,CM,34,34,false
DEN,1998,Krogh,mogens-krogh,16,68,GK,0,68,false
DEN,1998,Goldbæk,bjarne-goldbaek,17,74,LM/CM,33,33,false
DEN,1998,Møller,peter-moller,18,73,ST/RW,73,9,false
DEN,1998,Sand,ebbe-sand,19,75,ST,75,9,false
DEN,1998,Henriksen,rene-henriksen,20,74,CB/RB,9,74,false
DEN,1998,M. Jørgensen,martin-jorgensen,21,74,RW/LM,74,33,false
DEN,1998,Kjær,peter-kjaer,22,65,GK,0,65,false
ECU,2006,Villafuerte,edwin-villafuerte,1,73,GK,0,73,false
ECU,2006,Guagua,jorge-guagua,2,74,CB,9,74,false
ECU,2006,Hurtado,ivan-hurtado,3,80,CB,10,80,true
ECU,2006,De la Cruz,ulises-de-la-cruz,4,78,RB/RM,35,78,false
ECU,2006,Perlaza,jose-luis-perlaza,5,72,CB/RB,9,72,false
ECU,2006,Urrutia,patricio-urrutia,6,74,CM/RM,33,33,false
ECU,2006,Lara,christian-lara,7,73,CM/LM,33,33,false
ECU,2006,Méndez,edison-mendez,8,80,CM/LM,36,36,false
ECU,2006,Borja,felix-borja,9,73,ST,73,9,false
ECU,2006,Kaviedes,ivan-kaviedes,10,78,ST,78,9,false
ECU,2006,Delgado,agustin-delgado,11,80,ST,80,10,true
ECU,2006,Mora,cristian-mora,12,78,GK,0,78,false
ECU,2006,Ambrosi,paul-ambrosi,13,73,LB/CB,9,73,false
ECU,2006,Castillo,segundo-castillo,14,77,CM/RM,35,35,false
ECU,2006,Ayoví,marlon-ayovi,15,76,CM/RM,34,34,false
ECU,2006,A. Valencia,antonio-valencia,16,83,RW/RM,83,37,true
ECU,2006,Espinoza,giovanny-espinoza,17,77,CB,9,77,false
ECU,2006,Reasco,neicer-reasco,18,76,RB/CB,9,76,false
ECU,2006,Saritama,luis-saritama,19,73,CM/LM,33,33,false
ECU,2006,E. Tenorio,edwin-tenorio,20,77,CM/RM,35,35,false
ECU,2006,C. Tenorio,carlos-tenorio,21,78,ST,78,9,false
ECU,2006,Lanza,damian-lanza,22,71,GK,0,71,false
ECU,2006,Benítez,christian-benitez,23,75,ST/LW,75,9,false
ECU,2022,Galíndez,hernan-galindez,1,76,GK,0,76,false
ECU,2022,F. Torres,felix-torres,2,77,CB,9,77,false
ECU,2022,Hincapié,piero-hincapie,3,80,CB/LB,10,80,false
ECU,2022,Arboleda,robert-arboleda,4,77,CB,9,77,false
ECU,2022,Cifuentes,jose-cifuentes,5,76,CM/RM,34,34,false
ECU,2022,Pacho,willian-pacho,6,76,CB,9,76,false
ECU,2022,Estupiñán,pervis-estupinan,7,80,LB,10,80,false
ECU,2022,Gruezo,carlos-gruezo,8,76,CM/RM,34,34,false
ECU,2022,A. Preciado,ayrton-preciado,9,74,LW/LM,74,33,false
ECU,2022,Ibarra,romario-ibarra,10,75,LW/RW,75,9,false
ECU,2022,Estrada,michael-estrada,11,74,ST,74,9,false
ECU,2022,Ramírez,moises-ramirez,12,73,GK,0,73,false
ECU,2022,E. Valencia,enner-valencia,13,81,ST,81,10,false
ECU,2022,Arreaga,xavier-arreaga,14,74,CB,9,74,false
ECU,2022,Mena,angel-mena,15,74,LM/LW,74,33,false
ECU,2022,Sarmiento,jeremy-sarmiento,16,75,LW/RW,75,9,false
ECU,2022,Á. Preciado,angelo-preciado,17,77,RB,9,77,false
ECU,2022,Palacios,diego-palacios,18,74,LB,9,74,false
ECU,2022,Plata,gonzalo-plata,19,78,RW/LW,78,9,false
ECU,2022,S. Méndez,sebas-mendez,20,74,CM/RM,33,33,false
ECU,2022,Franco,alan-franco,21,75,CM/CB,34,75,false
ECU,2022,Domínguez,alexander-dominguez,22,74,GK,0,74,false
ECU,2022,Caicedo,moises-caicedo,23,82,CM/RM,37,37,false
ECU,2022,D. Reasco,djorkaeff-reasco,24,72,LB/LM,32,72,false
ECU,2022,Porozo,jackson-porozo,25,73,CB,9,73,false
ECU,2022,K. Rodríguez,kevin-rodriguez,26,72,ST,72,9,false
ECU,2026,Galíndez,hernan-galindez,1,76,GK,0,76,false
ECU,2026,F. Torres,felix-torres,2,77,CB,9,77,false
ECU,2026,Hincapié,piero-hincapie,3,84,CB/LB,10,84,false
ECU,2026,Ordóñez,joel-ordonez,4,78,CB,9,78,false
ECU,2026,Alcívar,jordy-alcivar,5,74,CM/RM,33,33,false
ECU,2026,Pacho,willian-pacho,6,84,CB,10,84,false
ECU,2026,Estupiñán,pervis-estupinan,7,82,LB,10,82,false
ECU,2026,A. Valencia,anthony-valencia,8,75,RW/RM,75,34,false
ECU,2026,Yeboah,john-yeboah,9,75,RW/LM,75,34,false
ECU,2026,Páez,kendry-paez,10,78,CM/LM,35,35,false
ECU,2026,K. Rodríguez,kevin-rodriguez,11,76,ST,76,9,false
ECU,2026,Ramírez,moises-ramirez,12,74,GK,0,74,false
ECU,2026,E. Valencia,enner-valencia,13,77,ST,77,9,true
ECU,2026,Minda,alan-minda,14,74,LW/LM,74,33,false
ECU,2026,Vite,pedro-vite,15,74,CM/LM,33,33,false
ECU,2026,Angulo,nilson-angulo,16,76,LW/RW,76,9,false
ECU,2026,Á. Preciado,angelo-preciado,17,79,RB,9,79,false
ECU,2026,Medina,yaimar-medina,18,74,LB/RB,9,74,false
ECU,2026,Plata,gonzalo-plata,19,80,RW/LW,80,10,false
ECU,2026,D. Castillo,denil-castillo,20,74,CM/RM,33,33,false
ECU,2026,Franco,alan-franco,21,76,CM/CB,34,76,false
ECU,2026,Valle,gonzalo-valle,22,73,GK,0,73,false
ECU,2026,Caicedo,moises-caicedo,23,85,CM/RM,38,38,false
ECU,2026,J. Caicedo,jordy-caicedo,24,73,ST,73,9,false
ECU,2026,Porozo,jackson-porozo,25,74,CB,9,74,false
ECU,2026,Arévalo,jeremy-arevalo,26,74,ST/LW,74,9,false
EGY,1990,Shobair,ahmed-shobair,1,77,GK,0,77,false
EGY,1990,Ibrahim Hassan,ibrahim-hassan,2,77,RB/RM,35,77,false
EGY,1990,Yassin,rabie-yassin,3,77,CM/CB,35,77,false
EGY,1990,Ramzy,hany-ramzy,4,78,CB,9,78,false
EGY,1990,Yakan,hesham-yakan,5,75,CB,9,75,false
EGY,1990,Kasem,ashraf-kasem,6,76,CM,34,34,false
EGY,1990,Youssef,ismail-youssef,7,76,CM/RM,34,34,false
EGY,1990,Abdelghani,magdi-abdelghani,8,78,CM,35,35,false
EGY,1990,Hossam Hassan,hossam-hassan,9,79,ST,79,9,false
EGY,1990,Abdelhamid,gamal-abdelhamid,10,77,LW/LM,77,35,false
EGY,1990,Soliman,tarek-soliman,11,76,LB,9,76,false
EGY,1990,Abouzeid,taher-abouzeid,12,76,RW/ST,76,9,false
EGY,1990,Ahmed Ramzy,ahmed-ramzy,13,74,RB/CB,9,74,false
EGY,1990,Maihoub,alaa-maihoub,14,73,CB,9,73,false
EGY,1990,Eid,saber-eid,15,73,LM/CM,33,33,false
EGY,1990,Tolba,magdy-tolba,16,73,RM/CM,33,33,false
EGY,1990,Shawky,ayman-shawky,17,73,CM/RW,73,33,false
EGY,1990,Orabi,osama-orabi,18,72,CM,32,32,false
EGY,1990,Abdel Rahman,adel-abdel-rahman,19,73,ST/RW,73,9,false
EGY,1990,El-Kass,ahmed-el-kass,20,74,ST/LW,74,9,false
EGY,1990,Taher,ayman-taher,21,72,GK,0,72,false
EGY,1990,El-Batal,thabet-el-batal,22,72,GK,0,72,false
EGY,2018,El-Hadary,essam-el-hadary,1,75,GK,0,75,false
EGY,2018,Gabr,ali-gabr,2,74,CB,9,74,false
EGY,2018,Elmohamady,ahmed-elmohamady,3,76,RB/RM,34,76,false
EGY,2018,Gaber,omar-gaber,4,74,RB/RM,33,74,false
EGY,2018,Morsy,sam-morsy,5,74,CM/RM,33,33,false
EGY,2018,Hegazi,ahmed-hegazi,6,78,CB,9,78,false
EGY,2018,Fathy,ahmed-fathy,7,76,RB/CB,9,76,false
EGY,2018,Hamed,tarek-hamed,8,77,CM,35,35,false
EGY,2018,Mohsen,marwan-mohsen,9,73,ST,73,9,false
EGY,2018,Salah,mohamed-salah,10,88,RW/ST,88,11,true
EGY,2018,Kahraba,mahmoud-kahraba,11,74,LW/ST,74,9,false
EGY,2018,Ashraf,ayman-ashraf,12,72,LB/CB,9,72,false
EGY,2018,Abdel Shafy,mohamed-abdel-shafy,13,74,LB,9,74,false
EGY,2018,Sobhi,ramadan-sobhi,14,75,LW/LM,75,34,false
EGY,2018,Hamdy,mahmoud-hamdy,15,72,CB/RB,9,72,false
EGY,2018,Ekramy,sherif-ekramy,16,72,GK,0,72,false
EGY,2018,Elneny,mohamed-elneny,17,78,CM/RM,35,35,false
EGY,2018,Shikabala,shikabala,18,73,LM/LW,73,33,false
EGY,2018,El-Said,abdallah-el-said,19,76,CM,34,34,false
EGY,2018,Samir,saad-samir,20,72,CB,9,72,false
EGY,2018,Trezeguet,mahmoud-trezeguet,21,77,LW/RW,77,9,false
EGY,2018,Warda,amr-warda,22,73,RW/LM,73,33,false
EGY,2018,El-Shenawy,mohamed-el-shenawy,23,77,GK,0,77,false
ENG,1970,Banks,gordon-banks,1,89,GK,0,89,true
ENG,1970,Newton,keith-newton,2,76,RB/RM,34,76,false
ENG,1970,Cooper,terry-cooper,3,78,LB,9,78,false
ENG,1970,Mullery,alan-mullery,4,78,CM/RM,35,35,false
ENG,1970,Labone,brian-labone,5,78,CB,9,78,false
ENG,1970,Moore,bobby-moore,6,90,CB,11,90,true
ENG,1970,Lee,francis-lee,7,80,RW/ST,80,10,false
ENG,1970,Ball,alan-ball,8,83,CM/RM,37,37,false
ENG,1970,B. Charlton,bobby-charlton,9,90,CM/LM,41,41,true
ENG,1970,Hurst,geoff-hurst,10,85,ST,85,10,true
ENG,1970,Peters,martin-peters,11,83,CM/LM,37,37,false
ENG,1970,Bonetti,peter-bonetti,12,76,GK,0,76,false
ENG,1970,Stepney,alex-stepney,13,73,GK,0,73,false
ENG,1970,Wright,tommy-wright,14,73,RB/CB,9,73,false
ENG,1970,Stiles,nobby-stiles,15,78,CM/CB,35,78,false
ENG,1970,Hughes,emlyn-hughes,16,77,CM/LB,35,77,false
ENG,1970,J. Charlton,jack-charlton,17,78,CB,9,78,false
ENG,1970,Hunter,norman-hunter,18,76,CB/CM,34,76,false
ENG,1970,Bell,colin-bell,19,82,CM/RM,37,37,false
ENG,1970,Osgood,peter-osgood,20,77,ST/RW,77,9,false
ENG,1970,Clarke,allan-clarke,21,78,ST/LW,78,9,false
ENG,1970,Astle,jeff-astle,22,74,ST/LW,74,9,false
ENG,1982,Clemence,ray-clemence,1,83,GK,0,83,false
ENG,1982,Anderson,viv-anderson,2,76,RB,9,76,false
ENG,1982,Brooking,trevor-brooking,3,80,CM,36,36,false
ENG,1982,Butcher,terry-butcher,4,82,CB,10,82,false
ENG,1982,Coppell,steve-coppell,5,78,RW/CM,78,35,false
ENG,1982,Foster,steve-foster,6,74,CB,9,74,false
ENG,1982,Keegan,kevin-keegan,7,88,ST,88,11,true
ENG,1982,Francis,trevor-francis,8,84,ST/RW,84,10,false
ENG,1982,Hoddle,glenn-hoddle,9,82,CM,37,37,false
ENG,1982,McDermott,terry-mcdermott,10,77,RM/CM,35,35,false
ENG,1982,Mariner,paul-mariner,11,80,ST,80,10,false
ENG,1982,Mills,mick-mills,12,77,RB,9,77,false
ENG,1982,Corrigan,joe-corrigan,13,74,GK,0,74,false
ENG,1982,Neal,phil-neal,14,79,RB,9,79,false
ENG,1982,Rix,graham-rix,15,76,LM/CM,34,34,false
ENG,1982,Robson,bryan-robson,16,91,CM,41,41,true
ENG,1982,Sansom,kenny-sansom,17,81,LB,10,81,false
ENG,1982,Thompson,phil-thompson,18,79,CB,9,79,false
ENG,1982,Wilkins,ray-wilkins,19,82,CM,37,37,false
ENG,1982,Withe,peter-withe,20,74,ST,74,9,false
ENG,1982,Woodcock,tony-woodcock,21,77,ST/LW,77,9,false
ENG,1982,Shilton,peter-shilton,22,92,GK,0,92,true
ENG,1986,Shilton,peter-shilton,1,89,GK,0,89,true
ENG,1986,G. Stevens,gary-stevens,2,78,RB,9,78,false
ENG,1986,Sansom,kenny-sansom,3,80,LB,10,80,false
ENG,1986,Hoddle,glenn-hoddle,4,87,CM,39,39,false
ENG,1986,Martin,alvin-martin,5,74,CB/CM,33,74,false
ENG,1986,Butcher,terry-butcher,6,82,CB,10,82,false
ENG,1986,Robson,bryan-robson,7,86,CM,39,39,false
ENG,1986,Wilkins,ray-wilkins,8,80,CM,36,36,false
ENG,1986,Hateley,mark-hateley,9,76,ST,76,9,false
ENG,1986,Lineker,gary-lineker,10,92,ST,92,11,true
ENG,1986,Waddle,chris-waddle,11,83,LW/RW,83,10,false
ENG,1986,Anderson,viv-anderson,12,76,RB,9,76,false
ENG,1986,Woods,chris-woods,13,74,GK,0,74,false
ENG,1986,Fenwick,terry-fenwick,14,73,CB,9,73,false
ENG,1986,G.A. Stevens,gary-stevens-tottenham,15,72,RB/CB,9,72,false
ENG,1986,Reid,peter-reid,16,79,CM,36,36,false
ENG,1986,T. Steven,trevor-steven,17,79,RW/RM,79,36,false
ENG,1986,Hodge,steve-hodge,18,75,LM/CM,34,34,false
ENG,1986,Barnes,john-barnes,19,82,LW,82,10,false
ENG,1986,Beardsley,peter-beardsley,20,84,ST/LW,84,10,false
ENG,1986,Dixon,kerry-dixon,21,74,ST,74,9,false
ENG,1986,Bailey,gary-bailey,22,72,GK,0,72,false
ENG,1990,Shilton,peter-shilton,1,82,GK,0,82,true
ENG,1990,Stevens,gary-stevens,2,75,RB/RM,34,75,false
ENG,1990,Pearce,stuart-pearce,3,82,LB,10,82,false
ENG,1990,Webb,neil-webb,4,73,CM,33,33,false
ENG,1990,Des Walker,des-walker,5,80,CB,10,80,false
ENG,1990,Butcher,terry-butcher,6,78,CB,9,78,false
ENG,1990,Robson,bryan-robson,7,80,CM/RM,36,36,true
ENG,1990,Waddle,chris-waddle,8,84,RW/LW/LM,84,38,false
ENG,1990,Beardsley,peter-beardsley,9,82,CM/ST/RW,82,37,false
ENG,1990,Lineker,gary-lineker,10,88,ST,88,11,true
ENG,1990,Barnes,john-barnes,11,84,LW/LM,84,38,false
ENG,1990,Parker,paul-parker,12,76,RB/CB,9,76,false
ENG,1990,Woods,chris-woods,13,72,GK,0,72,false
ENG,1990,Wright,mark-wright,14,76,CB,9,76,false
ENG,1990,Dorigo,tony-dorigo,15,72,LB,9,72,false
ENG,1990,McMahon,steve-mcmahon,16,74,CM/RM,33,33,false
ENG,1990,Platt,david-platt,17,78,CM/RM,35,35,false
ENG,1990,Hodge,steve-hodge,18,72,LM/CM,32,32,false
ENG,1990,Gascoigne,paul-gascoigne,19,88,CM,40,40,true
ENG,1990,Steven,trevor-steven,20,74,RW/RM,74,33,false
ENG,1990,Bull,steve-bull,21,70,ST/LW,70,8,false
ENG,1990,Beasant,dave-beasant,22,68,GK,0,68,false
ENG,1998,Seaman,david-seaman,1,86,GK,0,86,false
ENG,1998,Campbell,sol-campbell,2,83,CB,10,83,false
ENG,1998,Le Saux,graeme-le-saux,3,79,LB,9,79,false
ENG,1998,Ince,paul-ince,4,83,CM,37,37,false
ENG,1998,Adams,tony-adams,5,85,CB,10,85,false
ENG,1998,Southgate,gareth-southgate,6,79,CB,9,79,false
ENG,1998,Beckham,david-beckham,7,86,RM/CM,39,39,true
ENG,1998,Batty,david-batty,8,78,CM,35,35,false
ENG,1998,Shearer,alan-shearer,9,88,ST,88,11,true
ENG,1998,Sheringham,teddy-sheringham,10,82,ST,82,10,false
ENG,1998,McManaman,steve-mcmanaman,11,80,LW/CM/LM,80,36,false
ENG,1998,G. Neville,gary-neville,12,81,RB,10,81,false
ENG,1998,Martyn,nigel-martyn,13,78,GK,0,78,false
ENG,1998,Anderton,darren-anderton,14,80,RW/CM,80,36,false
ENG,1998,Merson,paul-merson,15,79,CM/RW,79,36,false
ENG,1998,Scholes,paul-scholes,16,85,CM,38,38,false
ENG,1998,R. Lee,rob-lee,17,75,CM,34,34,false
ENG,1998,Keown,martin-keown,18,79,CB,9,79,false
ENG,1998,L. Ferdinand,les-ferdinand,19,79,ST,79,9,false
ENG,1998,Owen,michael-owen,20,88,ST,88,11,true
ENG,1998,R. Ferdinand,rio-ferdinand,21,79,CB,9,79,false
ENG,1998,Flowers,tim-flowers,22,74,GK,0,74,false
ENG,2006,Robinson,paul-robinson,1,82,GK,0,82,false
ENG,2006,G. Neville,gary-neville,2,82,RB,10,82,false
ENG,2006,A. Cole,ashley-cole,3,87,LB,10,87,false
ENG,2006,Gerrard,steven-gerrard,4,91,LM/CM,41,41,true
ENG,2006,Ferdinand,rio-ferdinand,5,87,CB,10,87,false
ENG,2006,Terry,john-terry,6,88,CB,11,88,false
ENG,2006,Beckham,david-beckham,7,89,RM,40,40,true
ENG,2006,Lampard,frank-lampard,8,89,CM,40,40,false
ENG,2006,Rooney,wayne-rooney,9,90,ST,90,11,true
ENG,2006,Owen,michael-owen,10,84,ST,84,10,false
ENG,2006,J. Cole,joe-cole,11,81,LW/CM,81,36,false
ENG,2006,Campbell,sol-campbell,12,83,CB,10,83,false
ENG,2006,James,david-james,13,78,GK,0,78,false
ENG,2006,Bridge,wayne-bridge,14,76,LB,9,76,false
ENG,2006,Carragher,jamie-carragher,15,82,CB,10,82,false
ENG,2006,Hargreaves,owen-hargreaves,16,80,RM/CM,36,36,false
ENG,2006,Jenas,jermaine-jenas,17,76,CM,34,34,false
ENG,2006,Carrick,michael-carrick,18,78,CM,35,35,false
ENG,2006,Lennon,aaron-lennon,19,76,RW,76,9,false
ENG,2006,Crouch,peter-crouch,21,76,ST,76,9,false
ENG,2006,Carson,scott-carson,22,72,GK,0,72,false
ENG,2006,Walcott,theo-walcott,23,73,RW/LW,73,9,false
ENG,2010,D. James,david-james,1,77,GK,0,77,false
ENG,2010,Johnson,glen-johnson,2,80,RB,10,80,false
ENG,2010,A. Cole,ashley-cole,3,87,LB,10,87,false
ENG,2010,Gerrard,steven-gerrard,4,88,LM/CM,40,40,true
ENG,2010,Dawson,michael-dawson,5,73,CB,9,73,false
ENG,2010,Terry,john-terry,6,86,CB,10,86,false
ENG,2010,Lennon,aaron-lennon,7,78,RW,78,9,false
ENG,2010,Lampard,frank-lampard,8,87,CM,39,39,true
ENG,2010,Crouch,peter-crouch,9,73,ST,73,9,false
ENG,2010,Rooney,wayne-rooney,10,88,ST,88,11,true
ENG,2010,J. Cole,joe-cole,11,80,LW/CM,80,36,false
ENG,2010,Green,robert-green,12,75,GK,0,75,false
ENG,2010,Barry,gareth-barry,14,80,CM,36,36,false
ENG,2010,Upson,matthew-upson,15,74,CB,9,74,false
ENG,2010,Milner,james-milner,16,79,RM/LM,36,36,false
ENG,2010,Wright-Phillips,shaun-wright-phillips,17,76,RW,76,9,false
ENG,2010,Carragher,jamie-carragher,18,82,CB,10,82,false
ENG,2010,Defoe,jermain-defoe,19,80,ST,80,10,false
ENG,2010,L. King,ledley-king,20,76,CB,9,76,false
ENG,2010,Heskey,emile-heskey,21,74,ST,74,9,false
ENG,2010,Carrick,michael-carrick,22,79,CM,36,36,false
ENG,2010,Hart,joe-hart,23,78,GK,0,78,false
ENG,2018,Pickford,jordan-pickford,1,78,GK,0,78,false
ENG,2018,Walker,kyle-walker,2,82,RB/CB,10,82,false
ENG,2018,Rose,danny-rose,3,76,LB,9,76,false
ENG,2018,Dier,eric-dier,4,74,CM/CB,33,74,false
ENG,2018,Stones,john-stones,5,80,CB,10,80,false
ENG,2018,Maguire,harry-maguire,6,80,CB,10,80,false
ENG,2018,Lingard,jesse-lingard,7,75,CM/RM/RW,75,34,false
ENG,2018,Henderson,jordan-henderson,8,76,CM/RM,34,34,false
ENG,2018,Kane,harry-kane,9,88,ST,88,11,false
ENG,2018,Sterling,raheem-sterling,10,84,LW/RW/ST,84,10,false
ENG,2018,Vardy,jamie-vardy,11,76,ST/LW,76,9,false
ENG,2018,Trippier,kieran-trippier,12,80,RB/RM,36,80,false
ENG,2018,Butland,jack-butland,13,74,GK,0,74,false
ENG,2018,Welbeck,danny-welbeck,14,72,ST/LW/RW,72,9,false
ENG,2018,Cahill,gary-cahill,15,74,CB,9,74,false
ENG,2018,Jones,phil-jones,16,70,CB/RB,8,70,false
ENG,2018,Delph,fabian-delph,17,72,CM/LM,32,32,false
ENG,2018,Ashley Young,ashley-young,18,74,LB/LM/LW,74,74,false
ENG,2018,Rashford,marcus-rashford,19,78,LW/ST/RW,78,9,false
ENG,2018,Dele Alli,dele-alli,20,80,CM,36,36,false
ENG,2018,Loftus-Cheek,ruben-loftus-cheek,21,72,CM/RM,32,32,false
ENG,2018,Alexander-Arnold,trent-alexander-arnold,22,74,RB/RM,33,74,false
ENG,2018,Pope,nick-pope,23,72,GK,0,72,false
ENG,2026,Pickford,jordan-pickford,1,82,GK,0,82,false
ENG,2026,Konsa,ezri-konsa,2,78,RB/CB,9,78,false
ENG,2026,O'Reilly,nico-oreilly,3,76,LB/CM,34,76,false
ENG,2026,Rice,declan-rice,4,87,CM/RM,39,39,false
ENG,2026,Stones,john-stones,5,82,CB,10,82,false
ENG,2026,Guéhi,marc-guehi,6,82,CB,10,82,false
ENG,2026,Saka,bukayo-saka,7,88,RW/LW,88,11,false
ENG,2026,Anderson,elliot-anderson,8,78,CM/RM,35,35,false
ENG,2026,Kane,harry-kane,9,90,ST,90,11,false
ENG,2026,Bellingham,jude-bellingham,10,89,CM/LM,40,40,false
ENG,2026,Rashford,marcus-rashford,11,81,LW/ST/RW,81,10,false
ENG,2026,Livramento,tino-livramento,12,76,RB/LB,9,76,false
ENG,2026,D. Henderson,dean-henderson,13,76,GK,0,76,false
ENG,2026,J. Henderson,jordan-henderson,14,74,CM/RM,33,33,false
ENG,2026,Burn,dan-burn,15,75,CB/LB,9,75,false
ENG,2026,Mainoo,kobbie-mainoo,16,79,CM/LM,36,36,false
ENG,2026,Rogers,morgan-rogers,17,78,CM/RW,78,35,false
ENG,2026,Gordon,anthony-gordon,18,78,LW/RW,78,9,false
ENG,2026,Watkins,ollie-watkins,19,80,ST/LW,80,10,false
ENG,2026,Madueke,noni-madueke,20,77,RW/LW,77,9,false
ENG,2026,Eze,eberechi-eze,21,81,CM/LW,81,36,false
ENG,2026,Toney,ivan-toney,22,77,ST/LW,77,9,false
ENG,2026,Trafford,james-trafford,23,73,GK,0,73,false
ENG,2026,James,reece-james,24,80,RB/RM,36,80,false
ENG,2026,Spence,djed-spence,25,74,LB/RB,9,74,false
ENG,2026,Quansah,jarell-quansah,26,74,CB,9,74,false
ESP,1978,Arconada,luis-arconada,1,84,GK,0,84,true
ESP,1978,De la Cruz,antonio-de-la-cruz,2,73,RB,9,73,false
ESP,1978,Uría,francisco-javier-uria,3,73,CB,9,73,false
ESP,1978,Asensi,juan-manuel-asensi,4,80,CM,36,36,false
ESP,1978,Migueli,miguel-bernardo-bianqueti,5,77,CB,9,77,false
ESP,1978,Biosca,antonio-biosca,6,72,CB,9,72,false
ESP,1978,Dani,dani-ruiz-irazoqui,7,77,LW/LM,77,35,false
ESP,1978,Juanito,juan-jose-ruiz-junto,8,79,RW/CM,79,36,false
ESP,1978,Quini,quini,9,84,ST,84,10,true
ESP,1978,Santillana,carlos-santillana,10,83,ST,83,10,false
ESP,1978,Cardeñosa,julio-cardenosa,11,79,CM,36,36,false
ESP,1978,Guzmán,antonio-guzman,12,72,CM/RM,32,32,false
ESP,1978,Miguel Ángel,miguel-angel,13,78,GK,0,78,false
ESP,1978,Leal,eugenio-leal,14,73,LM/CM,33,33,false
ESP,1978,Marañón,maranon,15,75,ST,75,9,false
ESP,1978,Olmo,antonio-olmo,16,74,RB/CB,9,74,false
ESP,1978,Marcelino,marcelino-garcia-toral,17,73,CB/LB,9,73,false
ESP,1978,Pirri,pirri,18,82,CB/CM,37,82,false
ESP,1978,Rexach,carles-rexach,19,79,LW/CM,79,36,false
ESP,1978,R. Cano,ruben-cano,20,76,ST,76,9,false
ESP,1978,San José,isidoro-san-jose,21,74,CB/RM,33,74,false
ESP,1978,Urruti,francisco-urruti,22,72,GK,0,72,false
ESP,1986,Zubizarreta,andoni-zubizarreta,1,88,GK,0,88,true
ESP,1986,Tomás,tomas-renones,2,72,RB,9,72,false
ESP,1986,Camacho,jose-antonio-camacho,3,82,LB/CB,10,82,false
ESP,1986,Maceda,antonio-maceda,4,78,CB,9,78,false
ESP,1986,V. Muñoz,victor-munoz,5,79,CM,36,36,false
ESP,1986,Gordillo,rafael-gordillo,6,83,LB,10,83,false
ESP,1986,Señor,juan-antonio-senor,7,78,CM/RW,78,35,false
ESP,1986,Goikoetxea,andoni-goikoetxea,8,79,CB,9,79,false
ESP,1986,Butragueño,emilio-butragueno,9,90,ST,90,11,true
ESP,1986,Carrasco,francisco-jose-carrasco,10,79,CM/LW,79,36,false
